code,year,anu_ret_std
600293,2008,0.7882862860785187
600293,2009,0.7581748965758383
600293,2010,0.32588939986979415
600293,2011,0.4346197878683609
600293,2012,0.48142678475013956
600293,2013,0.31055023286159517
600293,2014,0.2630253944473832
600293,2015,1.343700490512176
600293,2016,0.5219046652011365
600293,2017,0.511089871042538
600295,2002,
600295,2003,0.6014524335786158
600295,2004,0.23308757071267233
600295,2005,0.3430715351193975
600295,2006,0.47615079036681224
600295,2007,0.6369978227823053
600295,2008,0.7213125807603978
600295,2009,0.5498898623776427
600295,2010,0.4362065313533868
600295,2011,0.356485113334606
600295,2012,0.3415593807928448
600295,2013,0.3010662163796387
600295,2014,0.37042287537220553
600295,2015,0.49693499053533435
600295,2016,0.470500140442282
600295,2017,0.6914537862469318
600296,2002,
600296,2003,0.3745339568362323
600296,2004,0.4425810477343031
600296,2005,0.34366753657437143
600296,2006,0.6977958479804885
600296,2007,0.20058885506952673
600297,2002,
600297,2003,0.2412145650201344
600297,2004,0.2913282868962306
600297,2005,0.32268348647784517
600297,2006,0.6403164966836072
600297,2007,0.6337184851237413
600297,2008,0.5703601072137051
600297,2009,0.84629417248873
600297,2010,0.4671576600684917
600297,2011,0.3701214401732208
600297,2012,0.3705604995446148
600297,2013,0.27644869699867897
600297,2014,0.6106033463448057
600297,2015,0.796454815949834
600297,2016,0.4385703543109695
600297,2017,0.3424331957182423
600298,2002,
